id,baseline_algo,original_points,baseline_points,simplify_points,baseline_frechet,simplify_frechet,baseline_time,simplify_time,best_e,best_d
6,SQUISH,792,79,40,477.3178032605049,439.93764024050324,0.004253874998539686,6.526967957994202,0.75,272.7530304345742
7,DP,454,188,182,199.68838773994975,184.05360327132004,0.004538750014035031,5.913594583980739,0.75,114.10765013711413
7,DOTS,454,385,326,1.9952680816630264,1.8438381665120156,0.02213820899487473,5.789745333982864,0.75,1.1401531895217294
7,SQUISH,454,45,20,3624.0145675796616,3340.170804042566,0.004289042000891641,4.883343209017767,0.75,2070.8654671883783
8,DP,5,5,10,0.0,8.879192686811778e-07,0.002561583009082824,3.787379499990493,0.25,0.0
8,DOTS,5,5,10,0.0,8.879192686811778e-07,0.013784792012302205,4.53181441698689,0.25,0.0
8,SQUISH,5,1,-1,,-1,0.002273499994771555,-1,-1,-1
9,DP,643,222,96,709.1629536293013,653.6237186706072,0.0038817909953650087,5.457214042980922,0.75,405.2359735024579
9,DOTS,643,556,444,25.711380077775473,23.70304061525184,0.021496208995813504,6.881093791977037,0.75,14.69221718730027
9,SQUISH,643,64,24,1967.7068065889248,1813.589091542484,0.004025749978609383,5.570319083984941,0.75,1124.4038894793855
10,DP,5617,313,-1,198.79545132234045,-1,0.014199582976289093,-1,-1,-1
10,DOTS,5617,2490,-1,28.095495431356625,-1,0.07201662499574013,-1,-1,-1
10,SQUISH,5617,561,-1,579.424314748119,-1,0.011449249985162169,-1,-1,-1
11,DP,703,267,262,211.37756848023093,194.82688366987088,0.005586208979366347,6.666236916003982,0.75,120.7871819887034
11,DOTS,703,637,436,29.847798083519553,27.514771371326113,0.025101832987274975,8.779246874997625,0.75,17.055884619154032
11,SQUISH,703,70,26,3149.369141964579,2902.7049818172723,0.005028540996136144,5.71347958399565,0.75,1799.639509694045
12,DP,814,3,4,230.38129142225083,206.5887009882768,0.005009249987779185,10.290052999014733,0.5,153.58752761483387
12,DOTS,814,158,92,23.108981953127604,21.29903238550201,0.024789291026536375,5.835018750018207,0.75,13.205132544644345
12,SQUISH,814,81,42,55.84695826304789,51.476706223691615,0.004922791995340958,7.743622207985027,0.75,31.912547578884507
13,DP,368,206,184,231.24233163407607,440.2582024263375,0.004765249992487952,10.866817292000633,0.25,184.99386530726085
13,DOTS,368,334,294,28.270714768499296,26.062030063797906,0.019453125016298145,5.709666415990796,0.75,16.15469415342817
13,SQUISH,368,36,4,8755.942369356322,7381.767436764467,0.004376833006972447,4.550646124989726,0.5,5837.2949129042145
14,DP,661,150,74,537.8174403295876,495.699162621038,0.004066708992468193,5.659975623973878,0.75,307.3242516169072
14,DOTS,661,490,322,29.390881874042048,27.094463158674436,0.02155208299518563,6.863798000005772,0.75,16.79478964230974
14,SQUISH,661,66,20,1786.930429223478,1646.9748683270495,0.004372208990389481,6.337737333000405,0.75,1021.1031024134161
