id,best_delta,epsilon,baseline_dist,best_simp_dist,orig_points,baseline_points,best_points,note
1399,14.136668866496917,0.5,21.205003299745375,-1.0,1274,794,530,frechet_failed_or_timeout
1392,5.534338869874677,0.5,20.267354259794956,7.898377653739802,1061,584,488,
1403,-1,0.5,-1,-1,1730,157,-1,baseline_frechet_failed
1396,9.014666464444884,0.5,21.128124526042697,12.753657018358195,1757,1364,946,
1394,4.526101701369577,0.5,20.718849340986218,6.412862512032584,949,705,616,
1404,3.235033242450607,0.5,4.852549863675911,4.580000843134961,546,392,328,
1391,3.7470914798273918,0.5,17.152823546573142,5.303739275562456,1731,255,238,
1407,8.663154366522182,0.5,12.994731549783273,-1.0,1230,967,772,frechet_failed_or_timeout
1398,1.733097516830325,0.5,15.495099277767462,2.455965855107153,441,370,332,
1402,2.946383284132253,0.5,10.78997784716401,4.171794103334353,468,216,188,
1409,-1,0.5,-1,-1,10490,169,-1,baseline_frechet_failed
1405,1.6497911819957947,0.5,18.437853254330836,2.338114329172945,282,258,258,
1412,14.38953871231095,0.5,21.584308068466424,20.40616208223603,952,689,428,
1411,9.833386459825583,0.5,18.437599612172967,13.910274630200547,1555,148,90,
1401,3.568350177860601,0.5,20.41826349941597,5.0513721726962,1788,347,336,
1415,7.150016852040779,0.5,10.72502527806117,-1.0,4328,222,112,frechet_failed_or_timeout
1414,8.580897771430331,0.5,20.111479151789837,12.140177967345734,765,247,216,
1410,3.951020055187084,0.5,18.086334481142043,5.591655563496539,1137,326,304,
1419,-1,0.5,-1,-1,1701,344,-1,baseline_frechet_failed
1421,-1,0.5,-1,-1,1736,785,-1,baseline_frechet_failed
1406,2.06968554535891,0.5,18.50443075918176,2.931917168331594,1244,716,598,
1408,3.757616039514863,0.5,11.008640740766197,5.314564586496583,3036,258,238,
1413,1.186992819350492,0.5,16.582098128513778,1.6836440480815857,669,489,420,
1424,-1,0.5,-1,-1,1766,491,-1,baseline_frechet_failed
1425,12.324624647134554,0.5,18.48693697070183,-1.0,1700,928,760,frechet_failed_or_timeout
1426,11.39539323327847,0.5,17.093089849917707,-1.0,649,513,380,frechet_failed_or_timeout
1427,1.6106248000148868,0.5,3.0199215000279125,2.2809735091337418,55,50,50,
1416,3.5896803242088846,0.5,20.540315575841237,5.081558392252494,1000,744,592,
1423,9.184437529607626,0.5,21.526025460017873,13.01371524580449,1406,1205,828,
1417,4.390175910544968,0.5,16.07730435990588,6.2136338084291625,1435,436,386,
1430,11.612088715895746,0.5,17.41813307384362,-1.0,869,680,478,frechet_failed_or_timeout
1432,-1,0.5,-1,-1,1709,128,-1,baseline_frechet_failed
1418,6.4544500678035055,0.5,18.909521683018077,9.185944532002758,1290,495,418,
1435,-1,0.5,-1,-1,1737,573,-1,baseline_frechet_failed
1428,5.259646128297072,0.5,15.409119516495325,7.443155122150884,746,479,406,
1436,-1,0.5,-1,-1,1581,249,-1,baseline_frechet_failed
1434,12.541186382692224,0.5,18.811779574038336,-1.0,830,425,360,frechet_failed_or_timeout
1429,11.887707501875225,0.5,17.831561252812836,16.816737929685473,1533,563,436,
1422,3.3416265951487953,0.5,19.120940752880827,4.7723727487423115,1606,869,802,
1420,1.481531261003334,0.5,20.696752625564113,2.100119690552674,1248,626,570,
1431,4.606854211068171,0.5,16.870803995610977,6.520000156190777,1073,629,506,
1441,12.633978299393455,0.5,18.950967449090182,-1.0,1635,777,600,frechet_failed_or_timeout
1433,9.483848768430375,0.5,22.22777055100869,13.417168299938403,1533,1047,806,
1439,14.061309432589987,0.5,21.09196414888498,-1.0,4611,2933,1536,frechet_failed_or_timeout
1437,11.304467850739794,0.5,21.195877220137113,16.05182533795547,2108,1208,624,
1446,-1,0.5,-1,-1,1096,640,-1,baseline_frechet_failed
1440,11.930836529458395,0.5,17.89625479418759,16.87769189184545,1606,1095,948,
1448,-1,0.5,-1,-1,1748,565,-1,baseline_frechet_failed
1443,14.046087892860491,0.5,21.069131839290737,-1.0,1535,1040,778,frechet_failed_or_timeout
1444,6.919681087213999,0.5,10.379521630821,-1.0,824,527,472,frechet_failed_or_timeout
1438,4.633743674710348,0.5,16.969276152503713,6.5580830775602506,863,230,190,
1442,7.420594494100789,0.5,13.913614676438979,10.499183315598271,1685,534,408,
1449,8.767082386587647,0.5,13.150623579881472,-1.0,1703,552,450,frechet_failed_or_timeout
1450,13.461836874351933,0.5,20.1927553115279,-1.0,1792,960,664,frechet_failed_or_timeout
1447,8.781942815346062,0.5,20.58267847346733,12.424185703552194,827,249,194,
1457,-1,0.5,-1,-1,1220,491,-1,baseline_frechet_failed
1456,5.955410513102421,0.5,8.93311576965363,-1.0,566,381,312,frechet_failed_or_timeout
1445,7.473018073876324,0.5,17.514886110647634,10.601464755998972,1705,474,396,
1451,7.995313503787173,0.5,11.99297025568076,-1.0,4401,117,46,frechet_failed_or_timeout
1453,4.814350308816692,0.5,11.283633536289122,6.813452173382005,930,539,480,
1452,5.714578435919986,0.5,16.74192901148433,8.08640850807017,1482,217,204,
1455,10.903833230996307,0.5,16.35574984649446,15.463536563471541,1766,741,572,
1454,1.7065953505321259,0.5,7.812173540643884,2.418445090674242,549,453,374,
1464,-1,0.5,-1,-1,1576,294,-1,baseline_frechet_failed
1460,0.9171221578719558,0.5,1.3756832368079337,-1.0,1657,20,12,frechet_failed_or_timeout
1462,-1,0.5,-1,-1,602,591,-1,baseline_frechet_failed
1459,12.952235121252441,0.5,19.42835268187866,-1.0,1742,873,550,frechet_failed_or_timeout
1461,3.7714543112757277,0.5,8.839346042052487,5.33861643627664,650,476,432,
1458,5.54441031678279,0.5,20.30423699993697,7.922693972170286,1071,753,558,
1465,8.927227981142142,0.5,16.738552464641515,12.629982261452183,759,517,382,
1470,13.356860787513154,0.5,20.03529118126973,-1.0,958,603,410,frechet_failed_or_timeout
1467,10.478225860053662,0.5,19.646673487600616,14.933541148177397,1099,769,550,
1471,10.090567208664032,0.5,15.135850812996049,-1.0,811,338,270,frechet_failed_or_timeout
1466,8.200429747405499,0.5,12.30064462110825,-1.0,7785,643,320,frechet_failed_or_timeout
1475,-1,0.5,-1,-1,1630,671,-1,baseline_frechet_failed
1476,-1,0.5,-1,-1,1480,382,-1,baseline_frechet_failed
1469,7.471777536476599,0.5,17.511978601117026,10.569999999999709,1710,135,116,
1463,2.404534612479357,0.5,17.198571771235628,3.405523295646902,817,557,490,
1472,13.919599742839795,0.5,20.879399614259693,19.69009669308323,1765,873,682,
1474,8.87071480543424,0.5,20.790737825236498,12.550001110386928,638,427,364,
1468,5.2956183315357785,0.5,19.393133538339026,7.494134769444114,1202,445,376,
1479,-1,0.5,-1,-1,951,876,-1,baseline_frechet_failed
1482,-1,0.5,-1,-1,17,5,-1,baseline_frechet_failed
1478,11.958256738845698,0.5,17.937385108268547,16.916363516544518,1208,368,230,
1477,6.835409710285865,0.5,12.816393206785996,9.767371971386115,1190,972,856,
1483,9.439185960318328,0.5,14.158778940477491,-1.0,780,452,402,frechet_failed_or_timeout
1473,5.203043972999063,0.5,15.24329288964569,7.362716453540142,1660,178,176,
1489,0.0,0.5,0.0,-1.0,41,41,-1,simplify_failed
1481,11.583672462743413,0.5,17.37550869411512,16.386783607814618,1567,783,628,
1480,9.18750764794427,0.5,21.533221049869383,13.126271983714625,1647,1508,1112,
1484,11.557683966088684,0.5,17.336525949133026,16.350000272117764,1746,689,542,
1491,-1,0.5,-1,-1,768,464,-1,baseline_frechet_failed
1486,0.5277263910481244,0.5,3.0196746313941434,0.7509147768146004,39,31,28,
1485,8.646159489302248,0.5,20.26443630305214,12.27580594040577,708,506,428,
1490,4.357448811419441,0.5,10.212770651764314,6.1672638011018375,821,765,686,
1497,-1,0.5,-1,-1,-1,-1,-1
1493,14.779739010178615,0.5,22.16960851526792,21.086528484650568,1549,764,602,
1488,5.439902219718836,0.5,19.921516917915657,7.754045070504053,792,179,172,
1495,12.466423164268987,0.5,18.69963474640348,-1.0,1539,1024,854,frechet_failed_or_timeout
1501,-1,0.5,-1,-1,1597,275,-1,baseline_frechet_failed
1499,-1,0.5,-1,-1,1135,45,-1,baseline_frechet_failed
1498,12.542687123321729,0.5,18.814030684982594,-1.0,1317,1066,746,frechet_failed_or_timeout
1487,3.4553025246019935,0.5,19.771399638759572,4.891578774732984,1020,626,474,
1500,13.53876474391344,0.5,20.30814711587016,-1.0,1335,941,682,frechet_failed_or_timeout
1494,4.991179793412794,0.5,14.622597051014044,7.1123309502689285,821,412,368,
1496,11.107303882943427,0.5,20.826194780518925,15.744413621309294,1728,1167,798,
1492,4.252234100109301,0.5,9.966173672131173,6.018487481630473,1759,51,48,
1509,-1,0.5,-1,-1,21366,258,-1,baseline_frechet_failed
1503,14.263108663142885,0.5,21.394662994714327,-1.0,1420,1284,792,frechet_failed_or_timeout
1505,14.844634529770138,0.5,22.266951794655206,-1.0,1256,1032,720,frechet_failed_or_timeout
1508,2.6764511579981023,0.5,4.014676736997154,-1.0,571,565,530,frechet_failed_or_timeout
1513,-1,0.5,-1,-1,4877,302,-1,baseline_frechet_failed
1507,12.659900714295281,0.5,18.98985107144292,18.06201526063498,733,400,332,
1502,13.897732333630353,0.5,20.84659850044553,19.710942575666422,1701,81,24,
1514,-1,0.5,-1,-1,1782,461,-1,baseline_frechet_failed
1517,-1,0.5,-1,-1,1746,780,-1,baseline_frechet_failed
1511,10.610084355588686,0.5,15.91512653338303,-1.0,4468,836,402,frechet_failed_or_timeout
1510,7.259858951091151,0.5,21.269118020774854,10.27195348385563,864,692,540,
1512,10.607240143261652,0.5,19.888575268615597,15.154455722992713,1567,720,558,
1506,1.169027680307867,0.5,16.33112803531624,1.6582458513489082,506,413,386,
1519,13.170895527226413,0.5,19.75634329083962,-1.0,3271,1109,602,frechet_failed_or_timeout
1504,3.526820790040929,0.5,20.1806304361778,5.015413744387074,1309,1028,864,
1520,13.933718236558796,0.5,20.900577354838195,-1.0,1790,850,642,frechet_failed_or_timeout
1524,-1,0.5,-1,-1,799,579,-1,baseline_frechet_failed
1515,4.082828716598277,0.5,14.951765319573763,5.798388147776169,874,231,200,
1518,7.249099017790872,0.5,21.23759477868419,10.256149692281912,1215,502,458,
1525,-1,0.5,-1,-1,1793,766,-1,baseline_frechet_failed
1522,13.024602593509483,0.5,19.536903890264224,-1.0,1786,625,444,frechet_failed_or_timeout
1529,-1,0.5,-1,-1,836,327,-1,baseline_frechet_failed
1516,2.785051227431117,0.5,8.159329767864602,3.940000048589574,1643,44,44,
1531,-1,0.5,-1,-1,1608,488,-1,baseline_frechet_failed
1533,-1,0.5,-1,-1,1683,414,-1,baseline_frechet_failed
1527,10.06052225654906,0.5,15.09078338482359,-1.0,922,462,368,frechet_failed_or_timeout
1521,11.26621039352272,0.5,21.124144487855098,15.937824794692323,1536,564,426,
1532,13.079978961565933,0.5,19.6199684423489,-1.0,1045,702,476,frechet_failed_or_timeout
1530,7.542878706509235,0.5,17.67862196838102,10.668934713356327,1047,194,174,
1535,13.734797267146801,0.5,20.6021959007202,-1.0,1659,832,630,frechet_failed_or_timeout
1523,5.300669112444685,0.5,12.423443232292229,7.502038350125369,1705,117,104,
1528,9.09618092804399,0.5,17.055339240082482,12.914650378001777,1477,410,304,
1534,4.472123316061221,0.5,20.471755902379854,6.3294151511782895,322,183,182,
1540,2.6222933749118176,0.5,3.9334400623677266,-1.0,550,391,356,frechet_failed_or_timeout
1536,7.686312482912881,0.5,18.01479488182706,10.875058092690667,836,410,362,
1538,7.002690487027029,0.5,16.412555828969598,9.903342745281742,433,93,74,
1542,13.277635844496325,0.5,19.91645376674449,-1.0,859,335,208,frechet_failed_or_timeout
1545,-1,0.5,-1,-1,3,3,-1,baseline_frechet_failed
1541,11.004737902279363,0.5,20.633883566773804,15.692958109753748,851,655,506,
1539,6.913581889024368,0.5,16.20370755240086,9.782229166501116,1131,944,760,
1537,2.507168461408196,0.5,17.932666264115777,3.55065047687492,537,533,490,
1547,7.341214366014926,0.5,17.205971170347482,10.385838926741908,265,110,104,
1543,5.47388595341551,0.5,12.8294202033176,7.746180427984095,829,608,514,
1551,-1,0.5,-1,-1,1783,593,-1,baseline_frechet_failed
1526,5.832691129108489,0.5,17.08796229231002,8.262918258864401,3470,632,412,
1546,9.963461785298854,0.5,18.681490847435352,14.095417639949432,965,323,264,
1549,2.1799058738834973,0.5,7.983053737366322,3.087606760867058,65,56,50,
1552,11.684553000234978,0.5,17.526829500352466,-1.0,1731,1302,892,frechet_failed_or_timeout
1553,13.188962270970693,0.5,19.78344340645604,-1.0,1644,1026,826,frechet_failed_or_timeout
1550,0.2563741063657698,0.5,1.8337305047447894,0.36738885511556973,149,147,146,
1558,11.10745818221694,0.5,16.66118727332541,-1.0,507,494,432,frechet_failed_or_timeout
1556,13.406395084224242,0.5,20.10959262633636,-1.0,1718,673,464,frechet_failed_or_timeout
1544,1.1644318412675194,0.5,13.013539924482096,1.6517300462208158,500,435,384,
1559,-1,0.5,-1,-1,1686,744,-1,baseline_frechet_failed
1554,8.120839931571757,0.5,19.033218589621303,11.489509768900033,505,500,450,
1561,-1,0.5,-1,-1,1730,66,-1,baseline_frechet_failed
1563,-1,0.5,-1,-1,20249,353,-1,baseline_frechet_failed
1564,-1,0.5,-1,-1,1682,426,-1,baseline_frechet_failed
1565,-1,0.5,-1,-1,1667,898,-1,baseline_frechet_failed
1548,1.312900329954565,0.5,18.341005732601936,1.8616834149312738,366,130,130,
1569,-1,0.5,-1,-1,1739,651,-1,baseline_frechet_failed
1557,6.946976930863986,0.5,10.42046539629598,-1.0,5674,268,126,frechet_failed_or_timeout
1555,6.949760326456065,0.5,16.288500765131403,9.833427799161967,1711,771,678,
1567,13.021327539324664,0.5,19.531991308986996,-1.0,4182,1829,832,frechet_failed_or_timeout
1572,12.876045492536397,0.5,19.314068238804595,18.21447575568951,723,366,262,
1570,13.13649938391987,0.5,19.704749075879807,-1.0,5027,1142,-1,simplify_failed
1571,10.806045095021213,0.5,16.20906764253182,15.307943071000599,870,514,398,
